sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
31;SDS011;23;-6.913;39.290;2018-07-01T03:02:51.886139+00:00;P1;11.83
32;DHT22;23;-6.913;39.290;2018-07-01T03:02:53.491592+00:00;humidity;81.50
32;DHT22;23;-6.913;39.290;2018-07-01T03:02:53.491592+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T03:05:29.266242+00:00;P2;5.67
31;SDS011;23;-6.913;39.290;2018-07-01T03:05:29.266242+00:00;P1;14.97
32;DHT22;23;-6.913;39.290;2018-07-01T03:05:30.657380+00:00;humidity;81.50
32;DHT22;23;-6.913;39.290;2018-07-01T03:05:30.657380+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T03:08:06.552120+00:00;P2;5.53
31;SDS011;23;-6.913;39.290;2018-07-01T03:08:06.552120+00:00;P1;15.63
32;DHT22;23;-6.913;39.290;2018-07-01T03:08:08.162265+00:00;humidity;81.60
32;DHT22;23;-6.913;39.290;2018-07-01T03:08:08.162265+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T03:10:44.264657+00:00;P2;4.70
31;SDS011;23;-6.913;39.290;2018-07-01T03:10:44.264657+00:00;P1;12.13
32;DHT22;23;-6.913;39.290;2018-07-01T03:10:45.642266+00:00;humidity;81.60
32;DHT22;23;-6.913;39.290;2018-07-01T03:10:45.642266+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T03:13:21.944159+00:00;P2;5.43
31;SDS011;23;-6.913;39.290;2018-07-01T03:13:21.944159+00:00;P1;13.23
32;DHT22;23;-6.913;39.290;2018-07-01T03:13:23.420249+00:00;humidity;81.60
32;DHT22;23;-6.913;39.290;2018-07-01T03:13:23.420249+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T03:15:59.205788+00:00;P2;5.00
31;SDS011;23;-6.913;39.290;2018-07-01T03:15:59.205788+00:00;P1;15.13
32;DHT22;23;-6.913;39.290;2018-07-01T03:16:00.724053+00:00;humidity;81.60
32;DHT22;23;-6.913;39.290;2018-07-01T03:16:00.724053+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T03:18:36.322452+00:00;P2;5.47
31;SDS011;23;-6.913;39.290;2018-07-01T03:18:36.322452+00:00;P1;12.67
32;DHT22;23;-6.913;39.290;2018-07-01T03:18:37.824074+00:00;humidity;81.70
